,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2136,48,Maisie Castro,103,102447,11005,4313582,0.9999999910121662,1.0
2138,48,Lucile Cardwell,47,102447,5403,4313582,0.9999999915592519,1.0
2251,48,Kiyoko Mckinnon,14,102447,1229,4313582,0.9986983511117447,1.0
21,48,Darin Carnes,34,102447,1947,4313582,0.9643908077307735,1.0
2299,48,Delia Shockley,85,102447,19187,4313582,0.9999999930302045,1.0
1792,48,Kelvin Swanson,20,102447,1316,4313582,0.9795634202468324,1.0
1795,48,Dotty Sorenson,36,102447,4745,4313582,0.99999999594073,1.0
2077,48,Vanda Augustine,23,102447,5907,4313582,0.9999999893490404,1.0
1791,48,Reena Hubbard,12,102447,1297,4313582,0.9999120923911071,1.0
1785,48,Genia Mosher,54,102447,10148,4313582,0.9999999998739637,1.0
2080,48,Caryl Shook,12,102447,1051,4313582,0.9970556656508947,1.0
1774,48,Terrence Wheatley,34,102447,1931,4313582,0.9599383673026677,1.0
2081,48,Vannessa Holman,57,102447,16086,4313582,0.9999999877658824,1.0
2130,48,Sina Donaldson,320,102447,20065,4313582,0.9999999888421971,1.0
1770,48,Polly Carroll,38,102447,5061,4313582,0.9999999922375978,1.0
2104,48,Vella Hayward,14,102447,1093,4313582,0.992769361499307,1.0
1768,48,Araceli Anders,14,102447,2552,4313582,0.9999999954414722,1.0
1762,48,Treena Kern,12,102447,1475,4313582,0.999994613674373,1.0
3,48,Donnette Sewell,40,102447,7010,4313582,0.9999999960510249,1.0
2134,48,Irving Langston,22,102447,35497,4313582,0.9999999953030088,1.0
245,48,Andreas Poirier,31,102447,12820,4313582,0.9999999939211986,1.0
2209,48,Shera Lacey,18,102447,1024,4313582,0.8872602987518591,1.0
2071,48,Morris Stovall,124,102447,14807,4313582,0.9999999930297009,1.0
78,48,Lyndia Ragsdale,18,102447,1230,4313582,0.9828657925115607,1.0
2206,48,Colin Kerns,11,102447,730,4313582,0.9290224888580159,1.0
1916,48,Ahmed Blanchard,23,102447,2002,4313582,0.9999481751377597,1.0
1905,48,Frederica Burrell,25,102447,4068,4313582,0.9999999897521126,1.0
1994,48,Breanne Emerson,11,102447,5231,4313582,0.9999999931051379,1.0
190,48,Kaila Parrott,55,102447,4767,4313582,0.9999999892860074,1.0
1892,48,Molly Champion,35,102447,19388,4313582,0.9999999953070303,1.0
1891,48,Katrice Prince,42,102447,4009,4313582,0.9999999961348651,1.0
112,48,Coralee Mcrae,20,102447,1371,4313582,0.9881906794198075,1.0
1887,48,Cliff Boggs,29,102447,3334,4313582,0.9999999941046638,1.0
2200,48,Yee Hahn,34,102447,7613,4313582,0.9999999962734897,1.0
193,48,Kylie Carrasco,23,102447,2560,4313582,0.9999999776280076,1.0
2097,48,Shawnda Sisk,12,102447,952,4313582,0.9895743700371573,1.0
1880,48,Hye Jarrett,56,102447,6009,4313582,0.9999999923253913,1.0
87,48,Akiko Hamilton,40,102447,2372,4313582,0.9869386238384539,1.0
2176,48,Tiffany Mcconnell,11,102447,2335,4313582,1.0,1.0
1868,48,Hue Craft,58,102447,9122,4313582,0.9999999915381028,1.0
111,48,Raleigh Meredith,146,102447,9592,4313582,0.9999999886209936,1.0
70,48,Stormy Bautista,33,102447,2857,4313582,0.9999983553565518,1.0
1867,48,Dirk Grady,24,102447,4193,4313582,0.9999999908603082,1.0
2230,48,Doretha Durbin,12,102447,770,4313582,0.9209258929712443,1.0
195,48,Jim Nielsen,17,102447,1746,4313582,0.9999879782528287,1.0
205,48,Delmar Everett,31,102447,1660,4313582,0.9026285851672398,1.0
91,48,Breana Crowell,11,102447,988,4313582,0.9968633647758085,1.0
2059,48,Marilu Tucker,23,102447,17491,4313582,0.9999999949759933,1.0
1859,48,Mandy Yang,16,102447,5506,4313582,0.9999999974560089,1.0
63,48,Fritz Vann,53,102447,7128,4313582,0.9999999839570511,1.0
97,48,Cecilia Smiley,15,102447,1045,4313582,0.9770902143079252,1.0
2208,48,David Hoyt,16,102447,1259,4313582,0.9962617895313352,1.0
242,48,Torie Shelton,22,102447,2757,4313582,0.9999999981141081,1.0
2141,48,Eleonore Daugherty,20,102447,2499,4313582,0.9999999987012597,1.0
336,48,Charissa Wynn,11,102447,656,4313582,0.8538824671888965,1.0
1724,48,Jeannette Youngblood,44,102447,2493,4313582,0.9772940074453356,1.0
884,48,Kristin Vernon,112,102447,10096,4313582,0.999999996637654,1.0
899,48,Danilo Lopez,15,102447,7843,4313582,0.9999999963040971,1.0
904,48,Dann Rivers,350,102447,15202,4313582,0.711212902469664,1.0
517,48,Paulita Mathis,33,102447,1705,4313582,0.868664651333829,1.0
909,48,Dolly Bragg,377,102447,19572,4313582,0.9999886796000146,1.0
