,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1913,iOS,Sherril Irwin,7924,1672335,18684,4313582,1.06152000654903E-24,7.13424160245613E-24
799,iOS,Alverta Hebert,280,1672335,448,4313582,1.17948294856695E-24,7.90139062632228E-24
43,iOS,Lyndia Spangler,125,1672335,161,4313582,1.84401937813661E-24,1.2313290686267E-23
871,iOS,Lisabeth Brunner,166,1672335,233,4313582,2.58425312940324E-24,1.72006558773785E-23
411,iOS,Geoffrey Trotter,97,1672335,116,4313582,4.35486243966641E-24,2.88928373400944E-23
1836,iOS,Ardith Killian,324,1672335,539,4313582,5.00416167277068E-24,3.30946155355761E-23
1601,iOS,Rudolf Berger,215,1672335,325,4313582,5.84816741850529E-24,3.8553205593331E-23
721,iOS,Felecia Kirkland,643,1672335,1216,4313582,9.28154811929546E-24,6.09930304982273E-23
1128,iOS,Nelda Mcrae,391,1672335,678,4313582,9.98077160336921E-24,6.53803709461211E-23
880,iOS,Romelia Bernal,259,1672335,411,4313582,1.03332718383767E-23,6.74759391338796E-23
710,iOS,Orville Dewitt,197,1672335,292,4313582,1.05506514801182E-23,6.86787690686937E-23
1229,iOS,Marylyn Lund,369,1672335,633,4313582,1.20061985793098E-23,7.79085613140163E-23
1968,iOS,Vannesa Roach,388,1672335,673,4313582,1.5778147296473E-23,1.0206489032406E-22
913,iOS,Shenna Gunn,531,1672335,976,4313582,1.97905767274272E-23,1.27621476092755E-22
1021,iOS,Albina Gale,114,1672335,145,4313582,2.38271340009702E-23,1.5317443286338E-22
2018,iOS,Celestina Sparks,327,1672335,549,4313582,2.67915906779419E-23,1.71698429422104E-22
756,iOS,Katrice Kirby,1566,1672335,3319,4313582,2.9093708264392E-23,1.85876469466949E-22
2227,iOS,Francisca Lyon,207,1672335,313,4313582,4.00157311350027E-23,2.54869425998325E-22
7,iOS,Sharron Camp,3318,1672335,7487,4313582,5.66785717610661E-23,3.59891544617812E-22
1428,iOS,Belia Redding,464,1672335,837,4313582,7.16194046103807E-23,4.53370542946446E-22
1197,iOS,Emogene Fitzgerald,1368,1672335,2866,4313582,8.12365378575085E-23,5.12681809039764E-22
927,iOS,Christa Odom,177,1672335,258,4313582,9.02432137804378E-23,5.67791649013697E-22
