,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
582,Android,Jacquelynn Bryant,548,1120599,1701,4313582,4.11014630532353E-09,1.44988954149861E-08
20,Android,Jesenia Ambrose,256,1120599,718,4313582,4.1706423151187E-09,1.46869779289722E-08
490,Android,Abel Velasquez,140,1120599,351,4313582,4.69529356172752E-09,1.65061350984442E-08
587,Android,Raymond Siegel,354,1120599,1044,4313582,5.4291438451798E-09,1.90532217962914E-08
2033,Android,Agustina Whaley,333,1120599,974,4313582,5.53019385139178E-09,1.93746174999102E-08
39,Android,Jodie Hollingsworth,67,1120599,139,4313582,5.85601793093293E-09,2.04810473276731E-08
2284,Android,Roni Murray,169,1120599,442,4313582,6.10826850861434E-09,2.13268214481654E-08
945,Android,Dara Toney,58,1120599,115,4313582,6.12752665463387E-09,2.13576141999675E-08
283,Android,Jinny Crespo,68,1120599,142,4313582,6.49088616807615E-09,2.25856345236119E-08
81,Android,Maryjo Campos,117,1120599,283,4313582,6.64611686764456E-09,2.30865112244495E-08
640,Android,Linnea Peters,703,1120599,2247,4313582,7.94234628814899E-09,2.75424415348353E-08
377,Android,Hester Lopes,220,1120599,606,4313582,8.39712090426469E-09,2.90702358208554E-08
1782,Android,Neely Bright,411,1120599,1241,4313582,9.32797386432869E-09,3.22382339973252E-08
505,Android,Mindi Arroyo,90,1120599,205,4313582,9.49073404010452E-09,3.2745433129939E-08
628,Android,Edgar Croft,53,1120599,103,4313582,9.89495103769068E-09,3.40826091298235E-08
1361,Android,Dalila Spicer,598,1120599,1884,4313582,0.00000001,3.4350581471934E-08
1582,Android,Apryl Drew,125,1120599,309,4313582,1.04628960431255E-08,3.59179283628099E-08
2054,Android,Eula Schultz,186,1120599,499,4313582,1.12816189870111E-08,3.86636389404097E-08
1060,Android,Kayla Cano,292,1120599,844,4313582,0.000000012,4.11903534536435E-08
2101,Android,Zora Dunn,480,1120599,1479,4313582,1.21446147875777E-08,4.14822735482203E-08
74,Android,Elba Han,92,1120599,212,4313582,1.34351481692565E-08,4.58138552571646E-08
816,Android,Stephane Orozco,73,1120599,158,4313582,1.4052908829711E-08,4.78406846349229E-08
275,Android,Hattie Bowman,195,1120599,529,4313582,1.41328778930118E-08,0.000000048
1707,Android,Karol Elam,171,1120599,453,4313582,1.45867711663849E-08,4.94934225645498E-08
1742,Android,Shanita Koenig,216,1120599,597,4313582,1.53991861290407E-08,5.21634682450616E-08
2004,Android,Arnita Reaves,127,1120599,317,4313582,1.61111518358551E-08,5.44849862085282E-08
108,Android,Art Hollingsworth,125,1120599,311,4313582,1.64127139457787E-08,5.54132223317874E-08
1285,Android,Kristan Spence,63,1120599,131,4313582,1.72063521253973E-08,0.000000058
765,Android,Fumiko Carey,54,1120599,107,4313582,0.000000018,6.06128418808229E-08
1612,Android,Emeline Root,54,1120599,107,4313582,0.000000018,6.06128418808229E-08
2287,Android,Elodia Arnold,96,1120599,225,4313582,1.93590624003585E-08,6.49321994608746E-08
797,Android,Marti Longoria,61,1120599,126,4313582,2.02358688575088E-08,6.77620093002667E-08
1820,Android,Maggie Kennedy,185,1120599,500,4313582,0.000000023,7.68837727298475E-08
153,Android,Tona Pool,127,1120599,319,4313582,2.49433628555493E-08,8.32530512274942E-08
2189,Android,Madalene Lambert,120,1120599,298,4313582,2.67643048098035E-08,8.91852893173584E-08
1342,Android,Suellen Rutledge,200,1120599,550,4313582,3.15224880434239E-08,1.04869935832269E-07
456,Android,Rueben Lockett,53,1120599,106,4313582,0.000000036,1.1956420888017E-07
829,Android,Brett Lemons,357,1120599,1071,4313582,3.67782401853837E-08,0.000000122
1986,Android,Clara Chung,128,1120599,324,4313582,3.77510204733474E-08,0.000000125
127,Android,Katelin Darling,64,1120599,136,4313582,3.91743653629948E-08,1.29484251264438E-07
675,Android,Rod Horne,167,1120599,446,4313582,3.98348247128171E-08,1.31243238908895E-07
1156,Android,Tammera Starr,167,1120599,446,4313582,3.98348247128171E-08,1.31243238908895E-07
282,Android,Tisa Roman,146,1120599,380,4313582,0.00000004,1.31485308165499E-07
1052,Android,Hyacinth Parrish,96,1120599,228,4313582,4.26138882871042E-08,1.39724383710601E-07
1702,Android,Alethia Fritz,65,1120599,139,4313582,4.25646449505653E-08,1.39724383710601E-07
2316,Android,Yajaira Patton,473,1120599,1469,4313582,4.49494711158032E-08,1.47146588644693E-07
1133,Android,Alica Monroe,1509,1120599,5157,4313582,4.95394487931993E-08,1.61913278324099E-07
93,Android,Ginger Tate,53,1120599,107,4313582,5.42927952555671E-08,1.76883852058743E-07
1731,Android,Kayleen Irving,53,1120599,107,4313582,5.42927952555671E-08,1.76883852058743E-07
2264,Android,Eula Acosta,96,1120599,229,4313582,5.507816995709E-08,1.78885515536767E-07
1919,Android,Kaye Leary,114,1120599,283,4313582,5.5082050238594E-08,1.78885515536767E-07
768,Android,Tressa Harrell,205,1120599,570,4313582,5.71611531128199E-08,1.85343453674849E-07
2211,Android,Reynaldo Bender,51,1120599,102,4313582,6.18939979427054E-08,0.0000002
2257,Android,Marianna Tolbert,230,1120599,652,4313582,0.000000062,0.0000002
1395,Android,Kip Brenner,77,1120599,174,4313582,6.19136603928422E-08,0.0000002
1703,Android,Maribeth Snider,101,1120599,245,4313582,7.25952166115052E-08,2.33905217617543E-07
451,Android,Heather Rodriguez,286,1120599,839,4313582,7.78032002548134E-08,2.50291427234824E-07
1148,Android,Lynetta Corbett,69,1120599,152,4313582,7.81933548304742E-08,2.51151654604631E-07
974,Android,Creola Hatcher,77,1120599,175,4313582,8.32985888073382E-08,2.6712995720974E-07
229,Android,Lola Gallardo,116,1120599,291,4313582,8.41799513910029E-08,2.69533928866967E-07
2225,Android,Graig Cody,670,1120599,2163,4313582,8.53700626533337E-08,2.72917419044876E-07
416,Android,Ulysses Kauffman,150,1120599,397,4313582,9.21631695205228E-08,2.94174484928221E-07
1197,Android,Emogene Fitzgerald,868,1120599,2866,4313582,1.00688588848215E-07,3.20886063525619E-07
1689,Android,Ayako Kidd,343,1120599,1033,4313582,1.01087144313325E-07,3.21655205699943E-07
1616,Android,Eddy Raymond,158,1120599,423,4313582,1.04784300516668E-07,3.32901675243949E-07
746,Android,Lanelle Shipp,126,1120599,323,4313582,1.10073169991491E-07,3.4916233457766E-07
1941,Android,Lang Diaz,211,1120599,594,4313582,1.11102728920502E-07,3.51882636797752E-07
