,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
756,other,Katrice Kirby,176,345838,3319,4313582,0.9999999949,1
757,other,Wanetta Kilgore,40,345838,752,4313582,0.9973905967,1
759,other,Mitsue Cooke,32,345838,457,4313582,0.7584185008,1
762,other,Caprice Wynn,11,345838,145,4313582,0.4980118927,1
286,other,Darrel Aguirre,211,345838,2690,4313582,0.612930988,1
285,other,Wiley Lockwood,20,345838,412,4313582,0.9918963223,1
768,other,Tressa Harrell,23,345838,570,4313582,0.9999028618,1
769,other,Chery Agee,145,345838,2273,4313582,0.9982629161,1
745,other,Evangelina Magana,12,345838,246,4313582,0.9618835715,1
708,other,Lucie Whalen,22,345838,485,4313582,0.9983124316,1
707,other,Agnus Fortune,94,345838,1494,4313582,0.9934336167,1
704,other,Franklin Murry,17,345838,242,4313582,0.6639419438,1
642,other,Ernie Wilson,13,345838,512,4313582,0.9999998483,1
644,other,Wen Roy,49,345838,1448,4313582,0.9999999937,1
645,other,Melissa Jernigan,85,345838,1384,4313582,0.995392217,1
646,other,Torri Walker,311,345838,7573,4313582,1,1
647,other,Julienne Guidry,16,345838,465,4313582,0.9999573922,1
648,other,Aaron High,43,345838,1830,4313582,0.9999999969,1
651,other,Clint Norton,16,345838,316,4313582,0.9721800295,1
653,other,Chantel Gagne,126,345838,3159,4313582,0.99999999,1
656,other,Donnette Harris,168,345838,2492,4313582,0.990800168,1
304,other,Claudie Willard,60,345838,1158,4313582,0.9998938153,1
658,other,Dominick Shockley,147,345838,4506,4313582,1,1
660,other,Latisha Tang,16,345838,355,4313582,0.9936581896,1
661,other,Charlyn Banks,35,345838,435,4313582,0.4464552972,1
303,other,Vonda Colbert,18,345838,244,4313582,0.5866829244,1
667,other,Garret Nieves,12,345838,282,4313582,0.9911573631,1
668,other,Creola Roberts,14,345838,1175,4313582,0.999999991,1
669,other,Genaro Priest,19,345838,880,4313582,0.9999999951,1
670,other,Della Donnelly,193,345838,7235,4313582,1,1
673,other,Erlinda Good,19,345838,664,4313582,0.9999999716,1
678,other,Kiera Flood,1093,345838,23624,4313582,0.9999999917,1
298,other,Ruby Brannon,28,345838,379,4313582,0.6305452903,1
684,other,Candace Parsons,39,345838,562,4313582,0.8045884741,1
685,other,Mitchell Watt,14,345838,186,4313582,0.5292973522,1
691,other,Alesia Kinney,16,345838,200,4313582,0.437584101,1
694,other,Jade Bourgeois,14,345838,392,4313582,0.9997336771,1
697,other,Jacquie Cuevas,26,345838,713,4313582,0.9999984751,1
701,other,Tayna Ames,163,345838,2947,4313582,0.9999998961,1
279,other,Jody Bain,25,345838,331,4313582,0.5724502602,1
641,other,Christa Cowan,18,345838,592,4313582,0.9999995927,1
772,other,Leonarda White,192,345838,4136,4313582,0.999999997,1
276,other,Antionette Larsen,20,345838,736,4313582,0.999999995,1
851,other,Efren Kendrick,19,345838,520,4313582,0.9999599595,1
854,other,Erlene Castillo,88,345838,1918,4313582,0.9999999883,1
859,other,Dorathy Caballero,32,345838,1117,4313582,1,1
860,other,Trula Hatfield,24,345838,669,4313582,0.9999977331,1
864,other,Ta Reeder,17,345838,479,4313582,0.9999480565,1
865,other,Carol Feldman,95,345838,1577,4313582,0.998535549,1
866,other,Dung Sands,12,345838,1533,4313582,1,1
868,other,Magnolia Hollingsworth,21,345838,321,4313582,0.8062561022,1
871,other,Lisabeth Brunner,14,345838,233,4313582,0.8439718752,1
267,other,Irina Hutton,133,345838,4239,4313582,0.9999999945,1
875,other,Gilberto Dunlap,17,345838,218,4313582,0.4837942731,1
264,other,Soledad Palmer,14,345838,207,4313582,0.6950796145,1
848,other,Rolland Seals,169,345838,5110,4313582,0.9999999993,1
878,other,Loni Lucas,12,345838,207,4313582,0.8541502695,1
882,other,Kristina Reeves,25,345838,459,4313582,0.9783929481,1
884,other,Kristin Vernon,543,345838,10096,4313582,1,1
886,other,Alfonso Suarez,39,345838,687,4313582,0.9885703917,1
887,other,Mona Salas,186,345838,3423,4313582,0.9999999988,1
888,other,Benton Womack,32,345838,413,4313582,0.5341301303,1
889,other,Youlanda Herbert,16,345838,977,4313582,0.999999996,1
263,other,Gwenda Armstrong,88,345838,1533,4313582,0.9996375601,1
891,other,Maryln Hankins,27,345838,344,4313582,0.4951935181,1
892,other,Eileen Childress,31,345838,1138,4313582,0.9999999987,1
895,other,Beth Pickens,18,345838,216,4313582,0.3714200612,1
896,other,Clemmie Ohara,93,345838,1467,4313582,0.9914451018,1
905,other,Gina Isaacs,41,345838,603,4313582,0.8481261378,1
880,other,Romelia Bernal,17,345838,411,4313582,0.9987918478,1
847,other,Niki Addison,30,345838,497,4313582,0.9430592504,1
844,other,Vince Arellano,100,345838,1654,4313582,0.9987123204,1
270,other,Savannah Murry,16,345838,374,4313582,0.9971049841,1
784,other,Raguel Rouse,55,345838,2087,4313582,1,1
786,other,Lettie Velasquez,74,345838,2501,4313582,0.999999995,1
787,other,Ezra Fritz,1483,345838,24509,4313582,0.9999999985,1
274,other,Carolynn Dozier,34,345838,654,4313582,0.9967313606,1
790,other,Taylor Moreno,90,345838,1581,4313582,0.9997775475,1
791,other,Monserrate Priest,135,345838,4010,4313582,1,1
793,other,Tanya Zuniga,82,345838,1196,4313582,0.9254415347,1
799,other,Alverta Hebert,27,345838,448,4313582,0.9328220115,1
802,other,Dinah Mcclendon,25,345838,349,4313582,0.6799821242,1
803,other,Hobert Copeland,19,345838,383,4313582,0.9867966697,1
807,other,Sanora Zamora,25,345838,536,4313582,0.9984907461,1
