,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1399,Mac,Jacqui Workman,30,218346,137,4313582,1.78268907446685E-12,1.31092867305306E-11
739,Mac,Becky Fowler,40,218346,231,4313582,2.82635768392925E-12,2.06581052534465E-11
1687,Mac,Susann Rader,32,218346,159,4313582,4.4589993982706E-12,3.23948992428575E-11
1550,Mac,Antonia Worrell,49,218346,331,4313582,6.90006743577944E-12,4.98292295062875E-11
1880,Mac,Hye Jarrett,424,218346,6009,4313582,9.48699284600618E-12,6.81030557874015E-11
461,Mac,Georgiana Bartlett,110,218346,1105,4313582,1.28684359147931E-11,9.18303770014229E-11
1371,Mac,Miss Hogue,68,218346,562,4313582,1.91862424498423E-11,1.36109461144175E-10
2253,Mac,Estell Braun,43,218346,277,4313582,2.22840561339262E-11,1.57161237997164E-10
1192,Mac,Brandon Devine,24,218346,103,4313582,4.71763425721906E-11,3.30782960128267E-10
407,Mac,Shellie Blount,286,218346,3859,4313582,1.56093805118125E-10,1.08814525417606E-09
1165,Mac,Augustine Aguirre,326,218346,4515,4313582,1.69395877016909E-10,1.17408866484134E-09
390,Mac,Garnett Spicer,50,218346,373,4313582,1.72361607023753E-10,1.18781770326083E-09
2231,Mac,Blanch Knutson,113,218346,1199,4313582,1.9083973364363E-10,1.30768590212624E-09
1347,Mac,Shirely Coleman,25,218346,123,4313582,5.13235831177172E-10,3.49696278191904E-09
2053,Mac,Blanca Medley,77,218346,723,4313582,5.18900242314287E-10,3.51569490017433E-09
2094,Mac,Kaylee Fitzpatrick,23,218346,106,4313582,5.31221610526553E-10,3.57906850444147E-09
1551,Mac,Rick Guidry,32,218346,193,4313582,0.000000001,6.39286230104673E-09
1976,Mac,Matilda Capps,30,218346,174,4313582,1.07320891734948E-09,7.15077322830646E-09
730,Mac,Augustine Fay,321,218346,4516,4313582,1.1699968597955E-09,7.75283633468887E-09
974,Mac,Creola Hatcher,30,218346,175,4313582,1.24087711359822E-09,8.17758360108992E-09
2308,Mac,Gilma Covington,274,218346,3773,4313582,2.4327205087099E-09,1.59448963777399E-08
953,Mac,Jesus Williams,95,218346,999,4313582,2.79905344365775E-09,1.82468024489257E-08
1449,Mac,Ghislaine Baum,172,218346,2150,4313582,3.12706000344762E-09,2.0275453570741E-08
1645,Mac,Cherlyn Lankford,113,218346,1266,4313582,4.1708216881609E-09,2.68984543097436E-08
1189,Mac,Jimmie Ratliff,33,218346,216,4313582,4.88817217535269E-09,3.1357104486571E-08
856,Mac,Petronila Rice,168,218346,2116,4313582,7.80142972459138E-09,4.9780551575964E-08
657,Mac,Jackson Koenig,142,218346,1720,4313582,9.30717045867333E-09,5.90760398587371E-08
1404,Mac,Tennille Conway,1093,218346,18328,4313582,2.43408839115595E-08,1.53691654436339E-07
805,Mac,Patti Unger,42,218346,337,4313582,0.000000034,2.13432419521036E-07
67,Mac,Dora Mcnally,117,218346,1378,4313582,0.000000036,2.25173840668968E-07
2113,Mac,Nita Kirby,21,218346,111,4313582,3.65930494092676E-08,2.27480503028746E-07
1346,Mac,Devora Cook,33,218346,234,4313582,3.78241873579519E-08,2.33928051044564E-07
841,Mac,Malissa Workman,24,218346,140,4313582,3.98485288762829E-08,2.45190437881618E-07
479,Mac,Ramona Paul,125,218346,1502,4313582,4.06150997113818E-08,2.48638630720439E-07
2196,Mac,Lavera Browning,67,218346,666,4313582,5.36129657087604E-08,3.26551700226086E-07
1564,Mac,Anja Patrick,33,218346,238,4313582,5.76579013382059E-08,3.49424266401388E-07
2246,Mac,Sherrill Woody,25,218346,155,4313582,8.03603970361715E-08,4.84573194128114E-07
1424,Mac,Lise Trevino,28,218346,187,4313582,8.76967378359975E-08,5.26180427015985E-07
2032,Mac,Keeley Cortes,83,218346,902,4313582,9.95242037028165E-08,5.94189057750479E-07
2201,Mac,Shandi Childress,62,218346,609,4313582,1.0053824340843E-07,5.97286313056979E-07
517,Mac,Paulita Mathis,136,218346,1705,4313582,1.31451431671401E-07,7.77109934292693E-07
1051,Mac,Cyndy Hancock,73,218346,771,4313582,0.000000172,1.01175712652094E-06
1260,Mac,Glynda Erwin,32,218346,238,4313582,1.82065274461193E-07,1.06587728640873E-06
1998,Mac,Melony Watts,28,218346,194,4313582,1.96370290735223E-07,1.14407038950087E-06
969,Mac,Fabian Samuels,47,218346,422,4313582,2.02097421183767E-07,1.17177639397895E-06
1862,Mac,Hyon Wilkes,25,218346,164,4313582,2.54383873826648E-07,1.46788015232028E-06
1788,Mac,Kristian Allen,22,218346,134,4313582,0.000000286,1.6423702945246E-06
203,Mac,Sha Mclain,59,218346,589,4313582,3.33607850844342E-07,1.90678231335676E-06
1318,Mac,Zada Quinn,38,218346,316,4313582,3.39289801419881E-07,1.93011085147348E-06
2166,Mac,Mertie Reese,46,218346,420,4313582,0.00000043,2.43468671088894E-06
1358,Mac,Kendal Wolff,184,218346,2516,4313582,4.8046079946139E-07,2.70764357079643E-06
2287,Mac,Elodia Arnold,30,218346,225,4313582,4.83635496983402E-07,2.71285771796271E-06
514,Mac,Chi Aldridge,23,218346,150,4313582,6.06855311708959E-07,3.38827549037502E-06
1765,Mac,Mireya Strong,37,218346,311,4313582,6.10931157049427E-07,3.39531325069866E-06
2115,Mac,Rema Whitley,23,218346,151,4313582,6.86941064497877E-07,3.80023359534147E-06
1243,Mac,Ernest Atwood,32,218346,254,4313582,8.20529035930545E-07,4.51852975950793E-06
23,Mac,Korey Battle,171,218346,2338,4313582,1.13237592348742E-06,6.20747892602649E-06
176,Mac,Ping Bermudez,46,218346,435,4313582,1.16121482972764E-06,6.33676508892096E-06
1555,Mac,Kia Sampson,259,218346,3812,4313582,1.33607023607777E-06,7.25811128247656E-06
544,Mac,Sharie Brenner,283,218346,4222,4313582,1.37145550207443E-06,7.41692975561331E-06
1154,Mac,Kacey Vasquez,29,218346,225,4313582,0.000001467,7.89834254914889E-06
138,Mac,Julio Galvan,246,218346,3603,4313582,1.6647263853552E-06,8.92293342550385E-06
2307,Mac,Kasandra Yates,30,218346,240,4313582,1.95976560611502E-06,1.04578642521005E-05
1317,Mac,Tanika Yoder,40,218346,370,4313582,2.8561216408362E-06,1.51739325940461E-05
173,Mac,Patrica Siegel,69,218346,781,4313582,4.0476773005528E-06,2.14100825634503E-05
1651,Mac,Maren Youngblood,21,218346,145,4313582,0.000004294,2.26139233421824E-05
2209,Mac,Shera Lacey,85,218346,1024,4313582,4.76007196161685E-06,2.49593338509127E-05
534,Mac,Clarice Barron,30,218346,251,4313582,5.00522379651191E-06,2.61311683921791E-05
1648,Mac,Alfonzo Guidry,97,218346,1211,4313582,5.26857872034357E-06,2.73875255893722E-05
1768,Mac,Araceli Anders,180,218346,2552,4313582,5.45875816023877E-06,2.8254344812223E-05
1886,Mac,Ruthe Ponce,19,218346,126,4313582,5.72293427196184E-06,2.94951227862648E-05
821,Mac,Chantell Fleming,76,218346,894,4313582,5.93524189410248E-06,3.04591562735642E-05
35,Mac,Bibi Reed,27,218346,217,4313582,6.07828078534289E-06,0.000031061
1479,Mac,Gwendolyn Macias,22,218346,160,4313582,6.65486044122432E-06,0.000033864
633,Mac,Mariah Solomon,122,218346,1619,4313582,8.01144916820904E-06,4.05958306590761E-05
1149,Mac,Tangela Whitehead,49,218346,510,4313582,0.000008549,4.31384759529689E-05
1521,Mac,Yuki Mckinnon,35,218346,326,4313582,1.18931778341306E-05,5.97632186165063E-05
2271,Mac,Pearly Covington,26,218346,213,4313582,1.22216855256113E-05,6.11591400161296E-05
608,Mac,Coleen Mcnamara,69,218346,809,4313582,1.30188390512561E-05,0.000064879
1588,Mac,Ramiro Spence,27,218346,227,4313582,1.42612580639842E-05,7.07780955768105E-05
436,Mac,Alicia Thompson,26,218346,215,4313582,1.44975207505841E-05,7.16557787918215E-05
482,Mac,Noriko Ortega,28,218346,240,4313582,1.50491856194446E-05,7.40788483961231E-05
1938,Mac,Antwan Zapata,36,218346,343,4313582,1.5324662261602E-05,7.51282223068781E-05
1543,Mac,Dianna Medley,17,218346,113,4313582,1.5626112616945E-05,7.62959182835451E-05
1548,Mac,Malvina Mccann,310,218346,4853,4313582,0.000020774,0.000101022
108,Mac,Art Hollingsworth,33,218346,311,4313582,2.50791493309521E-05,0.0001214677
1333,Mac,Felipa Wheeler,123,218346,1680,4313582,2.69077078945221E-05,0.0001298028
333,Mac,Cedrick Arellano,101,218346,1328,4313582,2.88331267642385E-05,0.0001385369
1127,Mac,Galina Wilcox,47,218346,508,4313582,3.26295984672262E-05,0.0001561559
838,Mac,Tarsha Wallace,34,218346,331,4313582,3.86148298982173E-05,0.0001840691
426,Mac,Candance Flowers,37,218346,375,4313582,4.71124983882425E-05,0.0002236916
901,Mac,Zada Boyer,30,218346,282,4313582,4.99530864822663E-05,0.0002353259
56,Mac,Dorathy Looney,30,218346,282,4313582,4.99530864822663E-05,0.0002353259
991,Mac,Gilma Carlton,26,218346,231,4313582,5.19127689651227E-05,0.0002436062
157,Mac,Kirk Ervin,24,218346,207,4313582,5.64347639289512E-05,0.0002637997
1691,Mac,Stacia Richards,71,218346,887,4313582,7.6097825985048E-05,0.0003529768
934,Mac,Cris Jernigan,99,218346,1330,4313582,7.58735553583885E-05,0.0003529768
1961,Mac,Yvonne Pelletier,94,218346,1250,4313582,7.66809273043319E-05,0.0003543188
977,Mac,Joane Dowdy,16,218346,116,4313582,7.86696074087652E-05,0.0003621204
1454,Mac,Scotty Valdez,17,218346,129,4313582,0.000094388,0.000432821
1964,Mac,Sidney Winter,54,218346,635,4313582,9.83475644394105E-05,0.0004492696
317,Mac,Pasty Tran,97,218346,1310,4313582,0.0001062196,0.0004833995
579,Mac,Deana Chung,234,218346,3636,4313582,0.0001162577,0.0005270933
1792,Mac,Kelvin Swanson,97,218346,1316,4313582,0.0001249135,0.0005642159
1561,Mac,Hsiu Diamond,95,218346,1286,4313582,0.0001332196,0.0005994881
1603,Mac,Kendra Patton,18,218346,145,4313582,0.0001435493,0.0006435705
1679,Mac,Bess Woodson,21,218346,182,4313582,0.0001501572,0.0006707019
194,Mac,Edris Calloway,72,218346,926,4313582,0.0001649327,0.000733981
44,Mac,Veronique Hammonds,14,218346,101,4313582,0.0001738697,0.000769538
