,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1543,Windows,Dianna Medley,24,584765,113,4313582,0.0085799598,0.0240820997
465,Windows,Marianne Fowler,48,584765,258,4313582,0.0090026573,0.025231306
101,Windows,Judie Mayo,137,584765,838,4313582,0.009182294,0.0256591856
868,Windows,Magnolia Hollingsworth,58,584765,321,4313582,0.0091704281,0.0256591856
1930,Windows,Oralia Chang,23,584765,108,4313582,0.0093360737,0.0260506571
1660,Windows,Lesa Rider,96,584765,568,4313582,0.0099629743,0.0277592094
1945,Windows,Aurore Dubois,27,584765,132,4313582,0.0101680271,0.0282066408
1192,Windows,Brandon Devine,22,584765,103,4313582,0.0101556619,0.0282066408
634,Windows,Terisa Bourgeois,22,584765,103,4313582,0.0101556619,0.0282066408
483,Windows,Echo Boston,199,584765,1260,4313582,0.0101946009,0.028221143
792,Windows,Emily Pettit,49,584765,266,4313582,0.0102029145,0.028221143
2264,Windows,Eula Acosta,43,584765,229,4313582,0.0104311944,0.0288106864
605,Windows,Lonnie Pepper,33,584765,168,4313582,0.0104725348,0.0288829475
542,Windows,Earlie Cunningham,25,584765,121,4313582,0.0109432205,0.0301374075
379,Windows,Paul Goetz,43,584765,230,4313582,0.0112418271,0.0309150245
1813,Windows,Milan Medley,22,584765,104,4313582,0.011404273,0.0313164957
546,Windows,Karlyn Chang,30,584765,151,4313582,0.0114602756,0.0314249343
1334,Windows,Steffanie Ashley,27,584765,134,4313582,0.0124250956,0.0340215206
377,Windows,Hester Lopes,101,584765,606,4313582,0.0125154289,0.034219628
1190,Windows,Marisha Hammons,99,584765,593,4313582,0.0126397715,0.0345100216
1859,Windows,Mandy Yang,803,584765,5506,4313582,0.0128685346,0.0350842712
317,Windows,Pasty Tran,205,584765,1310,4313582,0.0133457561,0.036333296
1614,Windows,Anya Littlejohn,89,584765,529,4313582,0.0138055078,0.037531259
122,Windows,Joslyn Gage,56,584765,315,4313582,0.0139313661,0.0378193861
1525,Windows,Epifania Bond,36,584765,190,4313582,0.0143642071,0.0389388692
442,Windows,Fermina Ames,23,584765,112,4313582,0.0145379979,0.039353926
